FIPS code ,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,Average hourly pay ,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay
37061,37061,5,111,75,0,2009,A,,"Duplin County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,23,376,6123992,5055395,54644,313,16273,7.7973167226,,4.31,4.58,4.78,3.25,1.86,1.04,1.04
37063,37063,5,111,75,0,2009,A,N,"Durham County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0
37065,37065,5,111,75,0,2009,A,,"Edgecombe County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,349,6910229,5388786,62957,381,19805,9.4896981313,,6.41,4.39,4.73,4.22,1.79,1.08,1.08
37067,37067,5,111,75,0,2009,A,N,"Forsyth County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.09,0,0,0,0,0,0
37069,37069,5,111,75,0,2009,A,,"Franklin County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,85,1593939,1209796,7951,360,18734,8.9765213225,,3.17,1.8,1.83,1.45,0.44,1.01,1.01
37071,37071,5,111,75,0,2009,A,,"Gaston County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,14,394194,282431,2622,555,28843,13.8203162434,,0.2,0.05,0.08,0.06,0.02,1.58,1.58
37073,37073,5,111,75,0,2009,A,,"Gates County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,39,866734,632355,3827,424,22036,10.5586966938,,11.42,6.36,9,8.67,3.34,1.4,1.4
37077,37077,5,111,75,0,2009,A,,"Granville County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,116,3188089,2140595,23720,531,27603,13.226161955,,1.86,1.46,1.96,1.97,0.79,1.35,1.35
37079,37079,5,111,75,0,2009,A,,"Greene County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,25,172,3609945,2833638,42254,403,20958,10.0421657882,,15.95,9.96,13.64,14.63,10.38,1.36,1.37
37081,37081,5,111,75,0,2009,A,,"Guilford County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,26,163,4031805,2770205,39673,475,24722,11.8457115477,,0.38,0.15,0.17,0.13,0.08,1.14,1.14
37083,37083,5,111,75,0,2009,A,,"Halifax County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,132,3016142,2172965,26350,438,22792,10.9209391471,,5.35,1.87,2.74,2.17,1.24,1.46,1.46
37085,37085,5,111,75,0,2009,A,,"Harnett County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,159,2727367,1763605,15900,330,17180,8.2319118352,,2.2,1.73,1.86,1.2,0.55,1.08,1.08
37087,37087,5,111,75,0,2009,A,N,"Haywood County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0
37089,37089,5,111,75,0,2009,A,,"Henderson County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,33,392,6777562,5764532,46904,332,17290,8.2846190704,,2.39,2.83,2.75,2.21,0.95,0.97,0.97
37091,37091,5,111,75,0,2009,A,,"Hertford County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,107,2823362,1826661,20928,509,26469,12.682798275,,6.78,2.71,4.45,3.44,2.16,1.65,1.65
37093,37093,5,111,75,0,2009,A,,"Hoke County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,71,2019948,1235473,13278,548,28483,13.6478198371,,4.29,2.09,3.97,2.43,0.85,1.9,1.9
37095,37095,5,111,75,0,2009,A,,"Hyde County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,90,2145139,1565878,17653,458,23791,11.3996166747,,14.05,10.6,17.38,13.28,4.84,1.64,1.64
37097,37097,5,111,75,0,2009,A,,"Iredell County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,30,928496,505809,5495,597,31036,14.8711068519,,0.27,0.12,0.18,0.1,0.05,1.54,1.54
37099,37099,5,111,75,0,2009,A,,"Jackson County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,65,1639375,1169486,19311,483,25125,12.0388116914,,1.56,1.25,1.84,1.5,1.11,1.47,1.47
37101,37101,5,111,75,0,2009,A,,"Johnston County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,59,644,9863799,8491747,89009,295,15316,7.3387637758,,3.8,3.72,3.08,2.95,1.59,0.83,0.83
37103,37103,5,111,75,0,2009,A,,"Jones County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,66,1010230,783239,12563,296,15384,7.3713464303,,6.93,9.46,9.34,8.31,6.9,0.99,0.99
37105,37105,5,111,75,0,2009,A,,"Lee County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,50,1036326,725221,2834,397,20623,9.881648299,,1.21,0.5,0.51,0.35,0.07,1.03,1.03
37107,37107,5,111,75,0,2009,A,,"Lenoir County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,28,144,2954648,1973917,27108,394,20507,9.8260661236,,4.1,1.36,1.64,1.19,0.84,1.21,1.21
37109,37109,5,111,75,0,2009,A,,"Lincoln County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,14,245249,222328,2750,335,17414,8.3440344993,,0.5,0.17,0.18,0.15,0.09,1.03,1.03
37111,37111,5,111,75,0,2009,A,N,"McDowell County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0
37113,37113,5,111,75,0,2009,A,N,"Macon County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0
37115,37115,5,111,75,0,2009,A,N,"Madison County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,1.63,0,0,0,0,0,0
37117,37117,5,111,75,0,2009,A,,"Martin County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,113,2175904,1805403,13105,372,19327,9.2606612362,,6.89,3.26,3.79,3.12,0.98,1.17,1.17
37119,37119,5,111,75,0,2009,A,,"Mecklenburg County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,709,24183010,13496396,286021,656,34097,16.3378054624,,0.05,0.32,0.39,0.28,0.25,1.22,1.22
37123,37123,5,111,75,0,2009,A,N,"Montgomery County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.75,0,0,0,0,0,0
37125,37125,5,111,75,0,2009,A,,"Moore County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,77,1674022,1129774,9603,421,21883,10.4853857211,,1.01,0.62,0.74,0.58,0.24,1.2,1.2
37127,37127,5,111,75,0,2009,A,,"Nash County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,44,943,17208486,14891761,194420,351,18253,8.7460469574,,3.94,5.59,5.66,4.72,2.57,1.01,1.01
37129,37129,5,111,75,0,2009,A,,"New Hanover County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,61,1291626,992925,13316,408,21232,10.1734547197,,0.15,0.15,0.16,0.14,0.08,1.04,1.04
37131,37131,5,111,75,0,2009,A,,"Northampton County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,82,1754959,1402536,34533,412,21402,10.254911356,,7.62,3.58,4.88,3.59,3.85,1.36,1.36
37133,37133,5,111,75,0,2009,A,,"Onslow County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,61,1301290,947494,16285,409,21246,10.1801629133,,0.67,0.32,0.44,0.37,0.32,1.36,1.36
37135,37135,5,111,75,0,2009,A,,"Orange County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,79,1911075,1359351,9837,466,24242,11.6157163392,,0.41,0.31,0.31,0.48,0.2,0.97,0.97
37137,37137,5,111,75,0,2009,A,,"Pamlico County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,51,1435790,818611,4227,541,28153,13.4896981313,,3.95,4.11,8.07,5.09,1.36,1.96,1.96
37139,37139,5,111,75,0,2009,A,,"Pasquotank County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,115,2968552,1835151,27736,498,25889,12.4048873982,,3.08,1.69,2.53,2.03,1.61,1.5,1.5
37141,37141,5,111,75,0,2009,A,,"Pender County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,166,3538863,2558881,28602,410,21318,10.2146621945,,3.28,4.08,5.46,4.06,2.29,1.34,1.34
37143,37143,5,111,75,0,2009,A,,"Perquimans County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,24,553064,436182,7818,440,22885,10.9655007187,,6.18,3.04,4.81,4.41,4.67,1.57,1.57
37145,37145,5,111,75,0,2009,A,,"Person County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,44,1082382,871644,13015,472,24553,11.764734068,,3.52,1.09,1.54,1.19,0.73,1.41,1.42
37147,37147,5,111,75,0,2009,A,,"Pitt County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,39,310,6728740,5306168,64468,417,21688,10.3919501677,,2.16,1.08,1.21,1.34,0.68,1.12,1.12
37149,37149,5,111,75,0,2009,A,,"Polk County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,48,1186911,840635,9930,479,24900,11.9310014375,,1.52,2.4,3.75,2.66,1.39,1.58,1.58
37151,37151,5,111,75,0,2009,A,,"Randolph County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,71,1377075,1120446,13046,375,19487,9.3373263057,,0.55,0.39,0.46,0.33,0.18,1.2,1.2
37153,37153,5,111,75,0,2009,A,,"Richmond County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,49,933613,810548,6565,364,18925,9.0680402492,,2.04,0.85,1.05,0.92,0.31,1.23,1.23
37155,37155,5,111,75,0,2009,A,,"Robeson County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,19,100,2277672,1701875,17903,438,22796,10.9228557738,,2.02,0.61,0.9,0.69,0.31,1.48,1.48
37157,37157,5,111,75,0,2009,A,,"Rockingham County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,19,348728,274925,1623,359,18682,8.9516051749,,0.94,0.17,0.18,0.15,0.03,1.1,1.1
37159,37159,5,111,75,0,2009,A,,"Rowan County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,272,6832694,4474815,78569,484,25143,12.0474365117,,0.95,1.44,1.77,1.26,0.89,1.23,1.23
37161,37161,5,111,75,0,2009,A,,"Rutherford County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,24,297008,275289,3487,236,12290,5.8888356493,,0.63,0.3,0.25,0.2,0.1,0.8,0.8
37163,37163,5,111,75,0,2009,A,,"Sampson County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,50,992,17947876,13128121,126327,348,18102,8.673694298,,8.73,12.67,13.98,9.23,5.36,1.1,1.1
37165,37165,5,111,75,0,2009,A,,"Scotland County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,46,1129952,827589,7079,472,24564,11.7700047916,,1.75,0.87,1.31,1.03,0.33,1.5,1.5
37167,37167,5,111,75,0,2009,A,,"Stanly County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,40,1205740,616631,6241,583,30333,14.5342597029,,1.19,0.53,0.99,0.48,0.23,1.88,1.89
37169,37169,5,111,75,0,2009,A,N,"Stokes County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.31,0,0,0,0,0,0
37171,37171,5,111,75,0,2009,A,,"Surry County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,48,1194373,922778,10280,479,24883,11.9228557738,,0.82,0.42,0.64,0.47,0.22,1.55,1.55
37173,37173,5,111,75,0,2009,A,N,"Swain County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,1.01,0,0,0,0,0,0
37175,37175,5,111,75,0,2009,A,N,"Transylvania County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0
37177,37177,5,111,75,0,2009,A,,"Tyrrell County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,76,1536777,969647,11674,391,20332,9.7422137039,,13.1,16.69,23.72,21.47,10.93,1.43,1.43
37179,37179,5,111,75,0,2009,A,,"Union County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,214,5409017,3448475,44102,487,25305,12.1250598946,,0.83,0.98,1.33,0.86,0.49,1.36,1.36
37181,37181,5,111,75,0,2009,A,,"Vance County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,69,1149415,935378,11639,321,16678,7.9913751797,,2.09,1.11,1.12,0.94,0.53,1.01,1.01
37183,37183,5,111,75,0,2009,A,,"Wake County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,22,170,5530858,2947444,23748,624,32455,15.5510301869,,0.16,0.1,0.13,0.09,0.03,1.33,1.33
37185,37185,5,111,75,0,2009,A,,"Warren County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,83,1481705,1272007,13553,344,17870,8.5625299473,,7.68,5.61,6.55,7.64,4.65,1.17,1.17
37187,37187,5,111,75,0,2009,A,,"Washington County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,100,2414230,1631653,16990,467,24264,11.6262577863,,11.07,7.45,13.24,9.22,4.44,1.79,1.79
37189,37189,5,111,75,0,2009,A,,"Watauga County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,9,254513,126984,1251,544,28279,13.5500718735,,0.36,0.11,0.18,0.11,0.05,1.73,1.73
37191,37191,5,111,75,0,2009,A,,"Wayne County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,46,455,8735579,6904042,73293,369,19189,9.1945376138,,4.06,2.5,2.88,2.47,1.27,1.15,1.15
37193,37193,5,111,75,0,2009,A,,"Wilkes County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,22,496920,403318,1662,431,22417,10.7412553905,,0.63,0.25,0.35,0.28,0.06,1.38,1.38
37195,37195,5,111,75,0,2009,A,,"Wilson County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,30,555,10109709,8084323,112918,351,18232,8.735984667,,3.29,3.62,3.39,2.89,1.84,0.94,0.94
37197,37197,5,111,75,0,2009,A,,"Yadkin County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,24,469766,371621,9530,380,19780,9.4777192142,,2.1,0.64,0.83,0.6,0.48,1.29,1.3
37199,37199,5,111,75,0,2009,A,,"Yancey County, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,17,364613,306139,8149,412,21448,10.2769525635,,2.72,1.08,1.59,1.22,1.27,1.47,1.47
37999,37999,5,111,75,0,2009,A,,"Unknown Or Undefined, North Carolina",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,5,149413,98410,1181,565,29393,14.0838524197,,0.06,0.02,0.02,0.01,0.01,0.82,0.82
38000,38000,3,111,55,0,2009,A,N,North Dakota -- Statewide,Local Government,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,34.88,0,0,0,0,0,0
38000,38000,5,111,55,0,2009,A,,North Dakota -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,373,2106,76808284,48012875,1472243,701,36473,17.4762817441,,3.06,1.46,2.74,1.77,3.91,1.88,1.88
38001,38001,5,111,75,0,2009,A,N,"Adams County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,3.34,0,0,0,0,0,0
38003,38003,5,111,75,0,2009,A,,"Barnes County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,30,973199,714088,5524,629,32713,15.6746526114,,4.32,1.5,3,2.09,1.1,2.01,2.01
38005,38005,5,111,75,0,2009,A,,"Benson County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,16,523152,373312,4644,616,32030,15.3473885961,,5.61,1.88,3.6,2.05,0.79,1.88,1.88
38009,38009,5,111,75,0,2009,A,N,"Bottineau County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,2.76,0,0,0,0,0,0
38011,38011,5,111,75,0,2009,A,N,"Bowman County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.09,0,0,0,0,0,0
38015,38015,5,111,75,0,2009,A,,"Burleigh County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,47,1126679,892244,66029,463,24057,11.5270723527,,0.21,0.23,0.27,0.25,1.5,1.22,1.22
38017,38017,5,111,75,0,2009,A,,"Cass County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,44,216,16903477,4644818,32739,1503,78166,37.45376138,,1.59,0.53,2,0.54,0.38,3.77,3.77
38019,38019,5,111,75,0,2009,A,N,"Cavalier County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,2.16,0,0,0,0,0,0
38021,38021,5,111,75,0,2009,A,,"Dickey County, North Dakota",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,78,2325017,1671467,88917,576,29936,14.3440344993,,6.72,9.5,19,12.81,52.04,2.01,2.01
